category,skos_concept,URI,ID,URL,Unnamed: 5,Unnamed: 6,Unnamed: 7
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/VTM_LB_09754,/2022608/VTM_LB_09754,http://mm.dimu.no/image/012uPWMmG9vz?dimension=800x800,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/249/item_7WGGA2Y4A3VAOBYW6M76SMJ7OELFAE33,/249/item_7WGGA2Y4A3VAOBYW6M76SMJ7OELFAE33,"https://iiif.deutsche-digitale-bibliothek.de/image/2/71e348be-d5dc-4a5c-8622-63df2223264a/full/!800,600/0/default.jpg",,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/916118/S_TEK_object_TEKS0029848,/916118/S_TEK_object_TEKS0029848,https://mm.dimu.org/image/022ynUtXd7pQ?dimension=1200x1200,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_22230319,/2058618/object_KUAS_22230319,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=2486202,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7665034,/2058618/object_KUAS_7665034,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=3394944,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_9172,/91608/SMVK_VKM_objekt_9172,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1077290/zoom,,,
toy furniture,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7664583,/2058618/object_KUAS_7664583,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=2402581,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_22187240,/2058618/object_KUAS_22187240,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=2375755,,,
toy furniture,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/NF_NF_1956_1015A,/2022608/NF_NF_1956_1015A,http://mm.dimu.no/image/03Uz5GpGM7?dimension=800x800,,,
toy furniture,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7670046,/2058618/object_KUAS_7670046,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=2522635,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1011330,/91619/SMVK_EM_objekt_1011330,http://collections.smvk.se/carlotta-em/web/image/zoom/1947006/image.jpg,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/249/item_7F2DS24JE3YDRAJSJTQL2WR4G2F7IY2F,/249/item_7F2DS24JE3YDRAJSJTQL2WR4G2F7IY2F,"https://iiif.deutsche-digitale-bibliothek.de/image/2/3b6ea393-a0c3-47f4-961e-1794c389c5e1/full/!800,600/0/default.jpg",,,
toy photograph,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91672/MM_foto_637946,/91672/MM_foto_637946,http://carlotta.malmo.se/carlotta-mmus/web/image/zoom/775952/OLB_000418.jpg,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91668/GSM_objekt_977289,/91668/GSM_objekt_977289,https://samlingar.goteborgsstadsmuseum.se/carlotta/web/image/zoom/978929/SkM_20157.jpg,,,
toy furniture,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7663127,/2058618/object_KUAS_7663127,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=3392368,,,
toy furniture photograph,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/916124/S_XLM_photo_XLMCL002012,/916124/S_XLM_photo_XLMCL002012,http://mm.dimu.org/image/022yiV9soCDe?dimension=1200x1200,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_OO7Q224FQXRIZ4U2CEOYI3F6KEVITGSS,/401/item_OO7Q224FQXRIZ4U2CEOYI3F6KEVITGSS,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=8b3d32f3-5e8a-4499-888d-00ba1b9dd02a,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_DNNZSBIPJ6HB7P7ISYKCL2JBNQ5M6QMW,/401/item_DNNZSBIPJ6HB7P7ISYKCL2JBNQ5M6QMW,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=21020aaf-6004-413f-832f-5cf00aaaa483,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_JOI2EQ5F3FPNXO44DNQAGSTBH5VEXP7E,/401/item_JOI2EQ5F3FPNXO44DNQAGSTBH5VEXP7E,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=b318b499-732f-4e9d-9aee-4b414170bb61,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_9160,/91608/SMVK_VKM_objekt_9160,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1077241/zoom,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7669615,/2058618/object_KUAS_7669615,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=3407080,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2021657/resource_document_museon_111565,/2021657/resource_document_museon_111565,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/SCREEN/111565.JPG,,,
toy furniture,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/249/item_QVL4ZTFJEF7G5LK6VR7AFUOKZ5QKEMLX,/249/item_QVL4ZTFJEF7G5LK6VR7AFUOKZ5QKEMLX,"https://iiif.deutsche-digitale-bibliothek.de/image/2/4d1e4a00-a690-4fab-8e68-df936b4cbdb5/full/!800,600/0/default.jpg",,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/249/item_JGV5RCT7UHWNEXG6GV6AZTTTWKJGZI2Z,/249/item_JGV5RCT7UHWNEXG6GV6AZTTTWKJGZI2Z,"https://iiif.deutsche-digitale-bibliothek.de/image/2/f8d04cba-c5e4-4b5d-a656-91112b883937/full/!800,600/0/default.jpg",,,
toy photograph,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_2012_8_9043,/916121/S_OLM_photo_OLM_2012_8_9043,https://mm.dimu.org/image/032wYWGgDX7s?dimension=1200x1200,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_22189821,/2058618/object_KUAS_22189821,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=20657,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_TBT5PEJNQB2QJEZVVSQIXXLJA2AVV34E,/401/item_TBT5PEJNQB2QJEZVVSQIXXLJA2AVV34E,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=d6a6eeb2-b632-44cc-a8db-7cfe4709ef32,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7661127,/2058618/object_KUAS_7661127,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=2490496,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/NF_NF_1921_0394EF,/2022608/NF_NF_1921_0394EF,http://mm.dimu.no/image/01UVe9SVYx?dimension=800x800,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_I5FEZXBHWFZG5CV5EYVNZMREYPKCPZL6,/401/item_I5FEZXBHWFZG5CV5EYVNZMREYPKCPZL6,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=1d48dd4b-9ce4-4847-9aaa-e97718cd1529,,,
toy painting,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2058618/object_KUAS_7665076,/2058618/object_KUAS_7665076,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=1650354,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/NF_NF_1984_0246AB,/2022608/NF_NF_1984_0246AB,http://mm.dimu.no/image/01UzQrQ6pN?dimension=800x800,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_2MLN6SMVRAQIVG6WUYRDLHVFZ7ZCKLHQ,/401/item_2MLN6SMVRAQIVG6WUYRDLHVFZ7ZCKLHQ,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=b92ff838-c139-4716-bb6c-ab83208fe467,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2021657/resource_document_museon_74278,/2021657/resource_document_museon_74278,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/Screen2/74278.JPG,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1346347,/91619/SMVK_EM_objekt_1346347,http://collections.smvk.se/carlotta-em/web/image/zoom/1346349/9000.20.2559.A-D.jpg,,,
toy,http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/401/item_PXMZK7WMXH42GQDWKHI2WVH4ZQHOXPHK,/401/item_PXMZK7WMXH42GQDWKHI2WVH4ZQHOXPHK,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=2f78adae-8c6f-4c17-9b2c-4b64da9fd36d,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0009008,/91659/sk_object_SKAFOR0009008,http://mm.dimu.org/image/032yjyvAt4AL?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916118/S_TEK_photo_TEKA0008953,/916118/S_TEK_photo_TEKA0008953,https://mm.dimu.org/image/022yizGDQfQq?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0013279,/91659/sk_object_SKAFOR0013279,http://mm.dimu.org/image/012sC2buPM8V?dimension=1200x1200,,,
woodwork photograph furniture,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0009051A_I,/91659/sk_object_SKAFOR0009051A_I,http://mm.dimu.org/image/022yjyvAu3zs?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916117/osmu_item_8124,/916117/osmu_item_8124,http://osmu.kulturhotell.se/files/original/154d7454d6d2e7379d6757a0b505c3f6.jpg,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008892A_E,/91659/sk_object_SKAFOR0008892A_E,http://mm.dimu.org/image/022yjyv9SkCZ?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM2576,/916122/S_HM_object_HM2576,http://mm.dimu.org/image/0331vxnnEjK1?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916105/bhm_photo_UMFA54412_0012,/916105/bhm_photo_UMFA54412_0012,https://mm.dimu.org/image/012uMXcsff2q?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916117/osmu_item_37307,/916117/osmu_item_37307,http://osmu.kulturhotell.se/files/original/41d3da73cd0e7959a071f98a5838bde1.JPG,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007997,/91659/sk_object_SKAFOR0007997,http://mm.dimu.org/image/022yjyv9R56c?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008953A_C,/91659/sk_object_SKAFOR0008953A_C,http://mm.dimu.org/image/022yjz2V5KeC?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008846,/91659/sk_object_SKAFOR0008846,http://mm.dimu.org/image/032yjyv9S5KC?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007963,/91659/sk_object_SKAFOR0007963,http://mm.dimu.org/image/022yjyvAw4xx?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007959,/91659/sk_object_SKAFOR0007959,http://mm.dimu.org/image/022yjyvAw4xt?dimension=1200x1200,,,
woodwork photograph furniture,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_10229,/916121/S_OLM_photo_OLM_91_102_10229,https://mm.dimu.org/image/022wYWimssdJ?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0009018,/91659/sk_object_SKAFOR0009018,http://mm.dimu.org/image/032yjyvAtPBr?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021650/memorix_64c8413c_78bd_901d_c69e_9524763b091e,/2021650/memorix_64c8413c_78bd_901d_c69e_9524763b091e,https://images.memorix.nl/nda/thumb/fullsize/ad0eab95-125e-7152-03c6-33bb150e9bb2.jpg,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008836,/91659/sk_object_SKAFOR0008836,http://mm.dimu.org/image/022yjyvAw5Lw?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008814,/91659/sk_object_SKAFOR0008814,http://mm.dimu.org/image/032yjyv9RQjQ?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007015,/91659/sk_object_SKAFOR0007015,http://mm.dimu.org/image/032yjyv7xkvG?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM2580,/916122/S_HM_object_HM2580,http://mm.dimu.org/image/0231vxnnEjTv?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021008/_knp_110430,/2021008/_knp_110430,https://api.collecte.fi/v1/images/77650/lowres?customer=knp,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKANM0124920,/91659/sk_object_SKANM0124920,http://mm.dimu.org/image/02348wYQd93o?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM6650,/916122/S_HM_object_HM6650,http://mm.dimu.org/image/0231vxnudfW8?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007936A_B,/91659/sk_object_SKAFOR0007936A_B,http://mm.dimu.org/image/032yjyvAvk1v?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021008/_knp_16125,/2021008/_knp_16125,https://api.collecte.fi/v1/images/143458/highres?customer=knp,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM2514,/916122/S_HM_object_HM2514,http://mm.dimu.org/image/0331vxnnDjFD?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM25360,/916122/S_HM_object_HM25360,http://mm.dimu.org/image/0231vxnnE4Gj?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0007993,/91659/sk_object_SKAFOR0007993,http://mm.dimu.org/image/022yjyv9R4wh?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM28135,/916122/S_HM_object_HM28135,http://mm.dimu.org/image/0231vxnqDiF2?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/76/jlm_item_151908,/76/jlm_item_151908,https://jlm.kulturhotell.se/files/original/7b2ad9945b186e53cf7192d8ba6b8938.jpg,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008977A_F,/91659/sk_object_SKAFOR0008977A_F,http://mm.dimu.org/image/032yjz2V5L2E?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008840,/91659/sk_object_SKAFOR0008840,http://mm.dimu.org/image/032yjyv9S5AQ?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/134/S_VGM_photo_1M16_A77631,/134/S_VGM_photo_1M16_A77631,https://mm.dimu.org/image/0234ARxsJcxf?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008966,/91659/sk_object_SKAFOR0008966,http://mm.dimu.org/image/032yjz2V5Kwo?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008895,/91659/sk_object_SKAFOR0008895,http://mm.dimu.org/image/032yjyv9SkGx?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008935,/91659/sk_object_SKAFOR0008935,http://mm.dimu.org/image/022yjz2V4zmV?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM23889,/916122/S_HM_object_HM23889,http://mm.dimu.org/image/0331vxnkmm5j?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008811,/91659/sk_object_SKAFOR0008811,http://mm.dimu.org/image/022yjyv9RQeu?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008906A_B,/91659/sk_object_SKAFOR0008906A_B,http://mm.dimu.org/image/022yjyv9Skf4?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/134/S_VGM_photo_1M16_A90706,/134/S_VGM_photo_1M16_A90706,https://mm.dimu.org/image/03349wXyH4Vp?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008845,/91659/sk_object_SKAFOR0008845,http://mm.dimu.org/image/022yjyv9S5K7?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008835,/91659/sk_object_SKAFOR0008835,http://mm.dimu.org/image/022yjyvAw5Ls?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021650/memorix_c731581e_1390_96c4_5669_16281483b111,/2021650/memorix_c731581e_1390_96c4_5669_16281483b111,https://images.memorix.nl/nda/thumb/fullsize/b00bf38f-801c-0f7a-d0fa-881d4c142801.jpg,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0013313,/91659/sk_object_SKAFOR0013313,http://mm.dimu.org/image/022yjyvAuPwK?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0009037A_B,/91659/sk_object_SKAFOR0009037A_B,http://mm.dimu.org/image/022yjyvAtikB?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008809,/91659/sk_object_SKAFOR0008809,http://mm.dimu.org/image/032yjyv9RQW9?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/134/S_VGM_photo_1M16_A92935,/134/S_VGM_photo_1M16_A92935,https://mm.dimu.org/image/02349weLRJri?dimension=1200x1200,,,
woodwork photograph,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/134/S_VGM_photo_1M16_A93707,/134/S_VGM_photo_1M16_A93707,https://mm.dimu.org/image/0336JSDmocco?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM13149,/916122/S_HM_object_HM13149,http://mm.dimu.org/image/0231vxnhkkaK?dimension=1200x1200,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_57984_03,/330/RAN_57984_03,http://foto.cimec.ro/cronica/2016/122-Vistea-CJ-Punct-Sit-3-Paluta/fig-2.jpg,,,
archaeological_site drawing,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_50148_01,/330/RAN_50148_01,http://foto.cimec.ro/cronica/2007/037-CARLOMANESTI-Bz-Cetatuie-C/cronica07.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_345654,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_345654,http://sgdap.girona.cat/sdam/imatges/345654.jpg,,,
archaeological_site drawing,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_44159_02,/330/RAN_44159_02,http://foto.cimec.ro/cronica/2007/176-SUTESTI-BR-Popina-2/sutesti2007-popina02.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_140388_03,/330/RAN_140388_03,http://foto.cimec.ro/cronica/2015/068-Buciumi/pl1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_179132_77,/330/RAN_179132_77,http://foto.cimec.ro/cronica/2008/135/plansa-2.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_91358_02,/330/RAN_91358_02,http://foto.cimec.ro/cronica/2014/110-Balata/1189-raport-cca-balata-2014-23-feb-2015-6.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_89623_02,/330/RAN_89623_02,http://foto.cimec.ro/cronica/2011/165/01-1a1gelmar-2-foto-1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_114426_05,/330/RAN_114426_05,http://foto.cimec.ro/cronica/2015/103-Sangeorgiu-de-Mures/1-locuinta-cx-002.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_80837_01,/330/RAN_80837_01,http://foto.cimec.ro/cronica/2017/rest-sapaturi-nepublicate/210-Logresti-Gorj-Seaca/figura-4.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_95541_01,/330/RAN_95541_01,http://foto.cimec.ro/cronica/2017/rest-sapaturi-nepublicate/207-Costesti-Langa-Scoala-Iasi/fig-3-costesti-cier-etape-ale-cercet-v2-c1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_27132_03,/330/RAN_27132_03,http://foto.cimec.ro/cronica/2004/145/rsz-1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_159696_04,/330/RAN_159696_04,http://foto.cimec.ro/cronica/2009/sistematice/030/04-ISACCEA-TL-SuhatPl-IV.jpg,,,
archaeological_site ceramics,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_15457_01,/330/RAN_15457_01,http://foto.cimec.ro/cronica/2012/077A-BARASTI-AG/cicanesti-ilustatie-cronica-5.jpg,,,
