category,skos_concept,URI,ID,URL,,,
painting,http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/90402/SK_A_3323,/90402/SK_A_3323,https://lh3.googleusercontent.com/EVrY_LkZoV1NSwYRn4RqwW_Or2Iaf1MRXU6ndWhTtAS2YP5BAONTinL1MhRSQSKw3ACYjubXnH2o15MFKQF0hb6u0tw=s0,,,
painting building,http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/90402/SK_C_143,/90402/SK_C_143,https://lh4.ggpht.com/72q4m0yEOksl67rbrtsYX6AeuFwLAtum2tT2i46NBc3D5bWszs2Lv9g3FGQH-JLXkcONnytTDM2xK0NtnbPPmwZNWA=s0,,,
painting,http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2020903/KMS3649,/2020903/KMS3649,http://cspic.smk.dk/globus/pvvggktv/img0016.jpg,,,
photograph postcard,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_198301115,/2021641/publiek_detail_aspx_xmldescid_198301115,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=55038861,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021629/memorix_981d9572_d2d9_11df_acc9_330146576265,/2021629/memorix_981d9572_d2d9_11df_acc9_330146576265,https://images.memorix.nl/szu/thumb/640x480/c3182eef-279a-ab91-5e55-3599ee171c3f.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021653/https___www_archieval_nl_detail_php_id_704343815,/2021653/https___www_archieval_nl_detail_php_id_704343815,https://beeldbank.ede.nl/HttpHandler//icoon.ico?file=704343819,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_14911960,/2021633/AtlantisPubliek_detail_aspx_xmldescid_14911960,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=21263885,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16001000431324,/91622/raa_kmb_16001000431324,http://kmb.raa.se/cocoon/bild/raa-image/16001000431324/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_744b97de_30c2_7300_02ca_1b138af5db8b,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_744b97de_30c2_7300_02ca_1b138af5db8b,https://images.memorix.nl/rce/thumb/fullsize/d5726ccd-ace6-d18b-eba4-af557934664f.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16001000179984,/91622/raa_kmb_16001000179984,http://kmb.raa.se/cocoon/bild/raa-image/16001000179984/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021650/memorix_3ce3ed1c_eb18_11df_a391_13966e870614,/2021650/memorix_3ce3ed1c_eb18_11df_a391_13966e870614,https://images.memorix.nl/nda/thumb/fullsize/6c3c3c71-e7dd-e1d0-3347-757f71476e43.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021636/GA_009117,/2021636/GA_009117,http://deventit.coda-apeldoorn.nl/HttpHandler/icoon.ico?file=605456,,,
photograph painting,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200006019,/91622/raa_kmb_16000200006019,http://kmb.raa.se/cocoon/bild/raa-image/16000200006019/normal/1.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200060149,/91622/raa_kmb_16000200060149,http://kmb.raa.se/cocoon/bild/raa-image/16000200060149/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/401/item_AJCF6OYLYNTBLOT74VSSJQS2NIYFAGLZ,/401/item_AJCF6OYLYNTBLOT74VSSJQS2NIYFAGLZ,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=bd531a9b-5940-4f74-abaa-47041f0fb988,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000300035570,/91622/raa_kmb_16000300035570,http://kmb.raa.se/cocoon/bild/raa-image/16000300035570/normal/1.jpg,,,
photograph sculpture,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_cd26964f_7712_33bb_9275_93d4e6a19c6a,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_cd26964f_7712_33bb_9275_93d4e6a19c6a,https://images.memorix.nl/rce/thumb/fullsize/dbdbd5b4-0c45-8480-adc3-6e5bf3cdd0e7.jpg,,,
drawing building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200068536,/91622/raa_kmb_16000200068536,http://kmb.raa.se/cocoon/bild/raa-image/16000200068536/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_198014237,/2021641/publiek_detail_aspx_xmldescid_198014237,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=54644696,,,
photograph sculpture,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200087228,/91622/raa_kmb_16000200087228,http://kmb.raa.se/cocoon/bild/raa-image/16000200087228/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000300039783,/91622/raa_kmb_16000300039783,http://kmb.raa.se/cocoon/bild/raa-image/16000300039783/normal/1.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16001000549921,/91622/raa_kmb_16001000549921,http://kmb.raa.se/cocoon/bild/raa-image/16001000549921/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200161042,/91622/raa_kmb_16000200161042,http://kmb.raa.se/cocoon/bild/raa-image/16000200161042/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_14903471,/2021633/AtlantisPubliek_detail_aspx_xmldescid_14903471,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=21259794,,,
photograph woodwork,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_42564abf_c743_3f0d_2e6a_79b5474d9a30,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_42564abf_c743_3f0d_2e6a_79b5474d9a30,https://images.memorix.nl/rce/thumb/fullsize/31c6b4a7-835e-5539-c46d-8252a8187a67.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_e3385c0a_821f_75b7_a033_20e38d14569c,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_e3385c0a_821f_75b7_a033_20e38d14569c,https://images.memorix.nl/rce/thumb/fullsize/373a9ae4-c725-b2a6-965c-8e3d599d9981.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/401/item_GZOOOSBOD6QDVEMXWV7GZ2XMJVE3FP3R,/401/item_GZOOOSBOD6QDVEMXWV7GZ2XMJVE3FP3R,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=76d37967-f249-4dba-9d6f-764fae0f9774,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_197857228,/2021641/publiek_detail_aspx_xmldescid_197857228,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=211135456,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021653/https___www_archieval_nl_detail_php_id_1231560,/2021653/https___www_archieval_nl_detail_php_id_1231560,https://beeldbank.ede.nl/HttpHandler//icoon.ico?file=3121138,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021629/memorix_46f7b06b_7fb7_aaaf_4359_26399084588a,/2021629/memorix_46f7b06b_7fb7_aaaf_4359_26399084588a,https://images.memorix.nl/szu/thumb/640x480/71881278-80da-70ca-6e73-64f44bb4dea0.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91652/KBG_photo_KBGF013715,/91652/KBG_photo_KBGF013715,http://mm.dimu.org/image/03TzeZEmf4?dimension=1200x1200,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021650/memorix_8e00f08c_eb18_11df_a391_13966e870614,/2021650/memorix_8e00f08c_eb18_11df_a391_13966e870614,https://images.memorix.nl/nda/thumb/fullsize/c0a2e915-8577-f1ba-8e16-c775a4c49417.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/401/item_WUYI5FHEU7FYN6QWHPHIUPXUTDXWDCSR,/401/item_WUYI5FHEU7FYN6QWHPHIUPXUTDXWDCSR,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=add3efda-06e1-4073-a85f-36bcd0596135,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_97fa862e_0f35_af01_af1f_f025b79e0cb4,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_97fa862e_0f35_af01_af1f_f025b79e0cb4,https://images.memorix.nl/rce/thumb/fullsize/e613302e-1109-3ce3-e979-bfc6f0cfca57.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021626/AtlantisPubliek_detail_aspx_xmldescid_740891,/2021626/AtlantisPubliek_detail_aspx_xmldescid_740891,http://collecties.allemolens.nl/HttpHandler/icoon.ico?file=740885,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021653/https___www_archieval_nl_detail_php_id_1164676,/2021653/https___www_archieval_nl_detail_php_id_1164676,https://beeldbank.ede.nl/HttpHandler//icoon.ico?file=3077906,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021650/memorix_7fc7d8c5_604f_9b79_fd64_9382698e1a3b,/2021650/memorix_7fc7d8c5_604f_9b79_fd64_9382698e1a3b,https://images.memorix.nl/nda/thumb/fullsize/40b1131c-66ae-33e1-98b4-d104eef8c96c.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_1451379885,/2021633/AtlantisPubliek_detail_aspx_xmldescid_1451379885,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=1451748628,,,
photograph painting,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200159650,/91622/raa_kmb_16000200159650,http://kmb.raa.se/cocoon/bild/raa-image/16000200159650/normal/1.jpg,,,
photograph building postcard,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91652/KBG_photo_KBGF052156,/91652/KBG_photo_KBGF052156,http://mm.dimu.org/image/022ykyTP35rR?dimension=1200x1200,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021650/memorix_84b4bb91_5042_5994_3bcc_1d68b5687183,/2021650/memorix_84b4bb91_5042_5994_3bcc_1d68b5687183,https://images.memorix.nl/nda/thumb/fullsize/d58d4045-c06d-5cdf-e0f3-effdcdbffdcf.jpg,,,
photograph building postcard,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/90402/RP_F_F19438,/90402/RP_F_F19438,https://lh3.googleusercontent.com/ZwGzFU5IxUoU03YGMF5KAuZ6omXbwDQKNyUO5qDuMjcafjYAUGlmVGbbzINdeQHTSI35g3jWo4aim_IIX2FWeGqfAiPe=s0,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021650/memorix_dfa5df51_4100_e363_5cbb_c8ca5d06405f,/2021650/memorix_dfa5df51_4100_e363_5cbb_c8ca5d06405f,https://images.memorix.nl/nda/thumb/fullsize/46191f5a-0838-2b74-5084-e9a0189543c0.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000200070962,/91622/raa_kmb_16000200070962,http://kmb.raa.se/cocoon/bild/raa-image/16000200070962/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021651/https___hdl_handle_net_21_12122_25257,/2021651/https___hdl_handle_net_21_12122_25257,https://studiezaal.nijmegen.nl/HttpHandler//icoon.ico?file=13688470,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_0552c633_2c43_9dd3_c6f7_a60b5c716e90,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_0552c633_2c43_9dd3_c6f7_a60b5c716e90,https://images.memorix.nl/rce/thumb/fullsize/17ff05a0-2331-9a89-073c-062e5bebeb47.jpg,,,
photograph sculpture,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_97125427,/2021633/AtlantisPubliek_detail_aspx_xmldescid_97125427,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=405318072,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/401/item_7YTG7EB5FLDVN76YVLSSTCARE5X7BM2J,/401/item_7YTG7EB5FLDVN76YVLSSTCARE5X7BM2J,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=fdd800c8-a945-415d-a5bb-5982a628cf7d,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2058703/File__C3_96verj_C3_A4rva12_JPG,/2058703/File__C3_96verj_C3_A4rva12_JPG,https://upload.wikimedia.org/wikipedia/commons/7/74/%C3%96verj%C3%A4rva12.JPG,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/91622/raa_kmb_16000300027150,/91622/raa_kmb_16000300027150,http://kmb.raa.se/cocoon/bild/raa-image/16000300027150/normal/1.jpg,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021629/memorix_b0c20658_d2d9_11df_acc9_330146576265,/2021629/memorix_b0c20658_d2d9_11df_acc9_330146576265,https://images.memorix.nl/szu/thumb/640x480/7cb8d980-bbbc-8991-1ed5-c80896023088.jpg,,,
photograph building,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/401/item_3DMCMUT7WOKLRYXE6AP3PJO32QOHCPU5,/401/item_3DMCMUT7WOKLRYXE6AP3PJO32QOHCPU5,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=53b2ee1d-3abb-44f3-baba-2eedbe532c1d,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/91698/sm_photo_SuM_foto032637,/91698/sm_photo_SuM_foto032637,https://mm.dimu.org/image/02349SCg4uyn?dimension=1200x1200,,,
postcard drawing building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_UBDWHBNWDY4FR7CVSXRX3HNIJ5URK62Z,/401/item_UBDWHBNWDY4FR7CVSXRX3HNIJ5URK62Z,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=c150aab3-d88a-4602-8b59-ca4d70fc3902,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/91698/sm_photo_SuM_foto030565,/91698/sm_photo_SuM_foto030565,https://mm.dimu.org/image/02348wf75v5T?dimension=1200x1200,,,
postcard photograph building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_PYHBEEZOO3XRYB4H4KQWBVG52UIYF6UV,/401/item_PYHBEEZOO3XRYB4H4KQWBVG52UIYF6UV,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=cce302d7-9725-409e-98fe-2379bfb96569,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/09403/o_gm_796_CHO,/09403/o_gm_796_CHO,http://gams.uni-graz.at/iiif/o:gm.796/RECTO/full/full/0/default.jpg,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_B792C8554F2E4FB6B76D90DC48B7D23C,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_B792C8554F2E4FB6B76D90DC48B7D23C,http://clasate.cimec.ro/medium/DOC_6946501_1346-8.jpg,,,
postcard painting,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_VK7WQOJPCLEH62VKQBODO3ROX4QASS5Y,/401/item_VK7WQOJPCLEH62VKQBODO3ROX4QASS5Y,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=4f925dc7-bf60-4994-b969-54a4d3435e80,,,
postcard photograph,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2021626/AtlantisPubliek_detail_aspx_xmldescid_651434,/2021626/AtlantisPubliek_detail_aspx_xmldescid_651434,http://collecties.allemolens.nl/HttpHandler/icoon.ico?file=651428,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_DSWP6VGDQS2PROA2IYHXFKJU6A3PFV6X,/401/item_DSWP6VGDQS2PROA2IYHXFKJU6A3PFV6X,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=2e958773-bc64-4469-b610-ed93d4fce3aa,,,
postcard photograph building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/09403/o_gm_5863_CHO,/09403/o_gm_5863_CHO,http://gams.uni-graz.at/iiif/o:gm.5863/RECTO/full/full/0/default.jpg,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/09403/o_gm_2707_CHO,/09403/o_gm_2707_CHO,http://gams.uni-graz.at/iiif/o:gm.2707/RECTO/full/full/0/default.jpg,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/09403/o_gm_219_CHO,/09403/o_gm_219_CHO,http://gams.uni-graz.at/iiif/o:gm.219/RECTO/full/full/0/default.jpg,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2020601/https___1914_1918_europeana_eu_contributions_20152_attachments_228768,/2020601/https___1914_1918_europeana_eu_contributions_20152_attachments_228768,https://europeana1914-1918.s3.amazonaws.com/attachments/228768/20152.228768.original.jpg,,,
postcard painting,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/91698/sm_photo_SuM_foto033022,/91698/sm_photo_SuM_foto033022,https://mm.dimu.org/image/03349SRi7uhN?dimension=1200x1200,,,
postcard painting building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/92085/6034,/92085/6034,http://dom.lndb.lv/data/obj/file/22921,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/9200579/kqyabspz,/9200579/kqyabspz,"https://iiif.wellcomecollection.org/image/L0003338EC.jpg/full/512,/0/default.jpg",,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_5D2EBS32YG7Z2XWXMQJS7MOUZDIZW5EV,/401/item_5D2EBS32YG7Z2XWXMQJS7MOUZDIZW5EV,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=7dcc1b3f-bab7-43a1-98f6-1e7852434a82,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/92085/3193,/92085/3193,http://dom.lndb.lv/data/obj/file/11673,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/916106/vbg_photo_VMVK00925,/916106/vbg_photo_VMVK00925,http://mm.dimu.org/image/022ykyZpcwte?dimension=1200x1200,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_PI7G4Y4ECHPD6PORKMIKLVR76DGQGOF4,/401/item_PI7G4Y4ECHPD6PORKMIKLVR76DGQGOF4,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=f1934de4-ae88-4a0e-b2ee-901e0e4345b7,,,
postcard building,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/378/https___repozitorij_muo_hr__pr_i_id_73057,/378/https___repozitorij_muo_hr__pr_i_id_73057,https://repozitorij.muo.hr/api/?semantic=resource&id=73057,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/09403/o_gm_7104_CHO,/09403/o_gm_7104_CHO,http://gams.uni-graz.at/iiif/o:gm.7104/RECTO/full/full/0/default.jpg,,,
postcard,http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/401/item_PG7RLSCZ7ZLNLVJ2IKPKRH7PXW263NUN,/401/item_PG7RLSCZ7ZLNLVJ2IKPKRH7PXW263NUN,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=d04b69f9-bc5f-4770-bfe2-b355d1aab78c,,,
